name,changed_network,status,tv_network,metacritc_last_info_year,tvtime_followers,tvtime_rate,no_seasons,eps_duration,age_rating,imdb_rate,rotten_tomatoes_rate,released_year,awards_won,awards_nominated
The Who Was? Show,0.0,canceled,NETFLIX,2017,0.00018707728976973038,0.7411504424778762,1.0,short,,0.6103896103896104,0.6120768188380871,2018.0,0.0,0.0
The Widow,0.0,,AMAZON,2018,0.0032786161130708997,0.8584070796460178,1.0,normal,18+,0.6623376623376623,0.5638297872340425,2019.0,0.0,0.0
The Wilds,0.0,,AMAZON,2020,5.781207913022918e-05,0.682852841316287,0.0,normal,,0.7748273599479222,0.6896463422973472,,0.0,0.0
The Witcher,0.0,renewed,NETFLIX,2020,0.03281149451369865,0.9005462542550604,1.0,short,18+,0.8441558441558442,0.648936170212766,2019.0,0.0,0.0
The Wonderful World of Mickey Mouse,0.0,,DISNEY,2020,0.001955722731824994,0.994100294985251,,normal,,0.7057116735836918,0.7735539873982731,,0.0,0.0
The Woods,0.0,,NETFLIX,2020,0.0017625827521090224,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
The World's Best,0.0,,CBS,2018,0.0003709067099254029,0.7455752212389382,1.0,normal,,0.787709189416634,0.704273637087661,,0.0,1.0
The Worst Witch,0.0,,NETFLIX,2020,0.004173945503346172,0.842920353982301,3.0,short,7+,0.7142857142857143,0.8059552624663737,2017.0,0.0,0.0
The Wrong Mans,0.0,canceled,HULU,2014,0.0016873765268235056,0.7920353982300885,2.0,short,18+,0.7792207792207793,0.9468085106382979,2013.0,0.0,0.0
The X Factor,0.0,canceled,FOX,2013,0.011868581668331019,0.7146017699115045,15.0,normal,,0.7925220613409376,0.6980630964754064,,1.0,1.0
The X-Files,0.0,canceled,FOX,2017,0.06322216380868576,0.7212389380530975,11.0,normal,16+,0.8831168831168831,0.7340425531914894,1993.0,15.0,61.0
The Young Pope,0.0,canceled,HBO,2016,0.030793917909445932,0.9181415929203541,1.0,normal,,0.8109601873591794,0.7264283969667513,,0.0,2.0
Thieves of the Wood,0.0,,NETFLIX,2019,5.885572860729164e-05,0.8016165608851687,,normal,18+,0.6363636363636364,0.5581167570828487,2020.0,0.0,0.0
This Is Us,0.0,renewed,NBC,2020,0.6305380440968497,0.9169769828075477,,normal,16+,0.8961038961038961,0.9148936170212766,2016.0,4.0,30.0
This Way Up,0.0,,HULU,2019,0.00048739696674961,0.8163716814159293,1.0,short,,0.7662337662337663,0.925531914893617,2019.0,0.0,0.0
Three Days of Christmas,0.0,,NETFLIX,2019,5.994727775061693e-05,0.7177875366641718,,normal,18+,0.6493506493506493,0.6560283454529793,2019.0,0.0,0.0
Three Women,0.0,,SHOWTIME,2020,5.494312763781144e-05,0.7558997430775893,,normal,,0.682652925524311,0.7827806203204404,,0.0,0.0
Throwing Shade,0.0,canceled,TVL,2016,0.007332246090936308,0.800147492625369,,normal,,0.7244252770025188,0.776895127729891,,0.0,0.0
Tidelands,0.0,,NETFLIX,2018,0.022032681363204496,0.9070796460176991,1.0,normal,18+,0.6753246753246753,0.7383913255096937,2018.0,0.0,0.0
Tidying Up With Marie Kondo,0.0,,NETFLIX,2018,0.012046781447822326,0.758849557522124,1.0,normal,7+,0.6233766233766234,0.776595744680851,2019.0,0.0,2.0
Tiempos de guerra,0.0,canceled,NETFLIX,2017,0.0029624901373026054,0.8960176991150445,1.0,long,,0.8257514554796094,0.7451106637608518,,0.0,0.0
Tijuana,0.0,,NETFLIX,2018,9.765261306267176e-05,0.6305309734513275,1.0,normal,16+,0.6883116883116883,0.7383544182868123,2019.0,0.0,0.0
Time After Time,0.0,canceled,ABC,2016,0.0071022247473807015,0.8075221238938054,1.0,normal,16+,0.6363636363636364,0.648936170212766,2017.0,0.0,0.0
Timeless,0.0,canceled,NBC,2017,0.047417813742039475,0.9026548672566372,2.0,normal,7+,0.7662337662337663,0.9042553191489362,2016.0,0.0,0.0
Tin Star,0.0,end,AMAZON,2020,0.005251372116649619,0.8030973451327436,3.0,normal,18+,0.7142857142857143,0.5425531914893617,2017.0,0.0,0.0
Tiny Pretty Things,0.0,,NETFLIX,2020,0.0017625827521090224,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Titans,1.0,renewed_but,HBO,2020,7.686624753270171e-05,0.6283185840707964,1.0,normal,,0.8032722778502608,0.717471087217531,,0.0,0.0
TKO: Total Knock Out,0.0,,CBS,2018,0.0001708379416994413,0.6946902654867257,1.0,normal,,0.7457248241396205,0.7043334529209362,,0.0,0.0
Todd Margaret,0.0,canceled,IFC,2015,0.0001535430360045834,0.676161504424779,,short,,0.6564206377700471,0.7682764620786854,,0.0,0.0
Togetherness,0.0,canceled,HBO,2015,0.0030837439362274306,0.6946902654867257,2.0,short,,0.8090826001924666,0.725164174583507,,0.0,0.0
Tokyo Vice,0.0,,HBO,2020,0.00023990930215840424,0.8838114379204522,,normal,,0.6849914150086759,0.7723353696119545,,0.0,0.0
Tommy,0.0,canceled,CBS,2019,0.00016780659672632064,0.7792393018363977,0.0,normal,,0.7860446901446256,0.7027382633278578,,0.0,1.0
Toon,0.0,,NETFLIX,2019,9.007425062987018e-05,0.8185840707964602,2.0,short,,0.7662337662337663,0.9081698260492037,2016.0,0.0,0.0
Tooning Out the News,0.0,delayed,CBS,2019,0.0001992026696622129,0.7664546032977421,,normal,,0.7112681217293347,0.7757114514237671,,0.0,0.0
Too Old to Die Young,0.0,canceled,AMAZON,2019,0.0031653737258607504,0.7079646017699116,1.0,long,18+,0.7272727272727273,0.6702127659574468,2019.0,0.0,0.0
Top Boy,0.0,renewed,NETFLIX,2020,0.0056586549662524695,0.9579646017699116,3.0,normal,18+,0.8571428571428572,0.9468085106382979,2011.0,0.0,0.0
To Tell the Truth,0.0,renewed,ABC,2019,0.0002652426851480552,0.7787610619469028,4.0,normal,,0.5974025974025975,0.821280594756795,2016.0,0.0,1.0
To the Lake,0.0,,NETFLIX,2020,0.0017625827521090224,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Tough as Nails,0.0,renewed,CBS,2020,4.519951879563798e-05,0.8797935103244839,,normal,,0.7233762478482318,0.7783182389659478,,0.0,0.0
Town of the Living Dead,0.0,canceled,SYFY,2014,0.00017062141705850408,0.6106194690265487,1.0,short,,0.8095655336718108,0.8258835888775151,,0.0,0.0
Toy Boy,0.0,,NETFLIX,2019,0.0003371288659392016,0.8097345132743363,1.0,long,18+,0.6103896103896104,0.6189383435962037,2019.0,0.0,0.0
Tracey Ullman's Show,0.0,,HBO,2018,7.989759250582234e-05,0.7809734513274337,3.0,short,,0.8099780382017108,0.7234029600321008,,0.0,3.0
Trailer Park Boys,0.0,canceled,NETFLIX,2017,0.00476852216735969,0.8252212389380532,12.0,short,18+,0.8571428571428572,0.8707605910204015,2001.0,0.0,0.0
Trailer Park Boys: The Animated Series,0.0,,NETFLIX,2019,0.0028808603476692856,0.842920353982301,1.0,short,18+,0.7402597402597403,0.8649120101174637,2019.0,0.0,0.0
Training Day,0.0,canceled,CBS,2016,0.0031842113696222856,0.6283185840707964,1.0,normal,,0.7874564717217389,0.7052782345290091,,0.0,0.0
Traitors,0.0,,NETFLIX,2018,0.0012551933435128784,0.752212389380531,1.0,normal,18+,0.6233766233766234,0.648936170212766,2019.0,0.0,0.0
Transformers: War for Cybertron,0.0,,NETFLIX,2020,0.0017625827521090224,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Transparent,0.0,end,AMAZON,2019,0.011788684075825197,0.8053097345132745,5.0,short,18+,0.7792207792207793,0.8936170212765957,2014.0,10.0,32.0
Transplant,0.0,,NBC,2020,1.0176658124047833e-05,0.8187541800341077,,normal,,0.6735924133173276,0.7851069463580109,,0.0,0.0
Transporter: The Series,0.0,canceled,TNT,2015,0.0010409266940284055,0.7302464915004158,,normal,,0.7226590210023228,0.7778289029942945,,0.0,0.0
Travelers,0.0,canceled,NETFLIX,2018,0.0399931838043033,0.9026548672566372,3.0,normal,16+,0.8181818181818181,0.8996110984898832,2016.0,0.0,0.0
Treadstone,0.0,canceled,USA,2019,0.0034789014059377985,0.9380530973451329,1.0,normal,,0.8375915825377448,0.8421363621127038,,0.0,0.0
Treehouse Detectives,0.0,,NETFLIX,2018,0.010635664080977209,0.9097345151394871,,normal,,0.6493506493506493,0.5232133578831136,2018.0,0.0,0.0
Treme,0.0,end,HBO,2013,0.003383414039284499,0.8539823008849559,4.0,normal,18+,0.8311688311688311,0.9574468085106383,2010.0,1.0,6.0
Trese,0.0,,NETFLIX,2020,0.0017625827521090224,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Triad Princess,0.0,,NETFLIX,2019,6.194897371753551e-05,0.765037787173025,,normal,18+,0.6753246753246753,0.7930351547535694,2019.0,0.0,0.0
Trial & Error,0.0,canceled,NBC,2018,0.004204692002359253,0.7721238938053099,2.0,short,,0.8225634376272112,0.7413894618017595,,0.0,0.0
Trinkets,0.0,end,NETFLIX,2020,0.03999946301889048,0.8738938053097345,2.0,short,7+,0.6883116883116883,0.46808510638297873,2019.0,0.0,0.0
Trollhunters,0.0,end,NETFLIX,2017,0.0012457523194504495,0.9474179008073154,,normal,,0.675731069649757,0.7839951061537035,,0.0,0.0
Trolls: The Beat Goes On!,0.0,,NETFLIX,2019,0.0005300523210142361,0.8141592920353984,8.0,short,all,0.5064935064935066,0.5570724896005171,2018.0,0.0,0.0
Trophy Wife,0.0,canceled,ABC,2013,0.0033368612414830033,0.7411504424778762,1.0,short,,0.7767041966146552,0.6921291272642256,,0.0,0.0
Troy: Fall of a City,0.0,canceled,NETFLIX,2017,0.013820984355661642,0.752212389380531,1.0,normal,18+,0.2597402597402597,0.6914893617021277,2018.0,0.0,0.0
True and the Rainbow Kingdom,0.0,,NETFLIX,2018,3.0096925090269123e-05,0.8539823008849559,4.0,short,all,0.6623376623376623,0.6335240246391177,2017.0,0.0,0.0
True Detective,0.0,renewed,HBO,2018,0.02675280722954677,0.8721030452640641,,normal,,0.7488652062769904,0.8021162317667845,,5.0,23.0
True: Magical Friends,0.0,,NETFLIX,2018,0.0005273890679307087,0.8620943952802359,,normal,,0.6767393737167572,0.7839311914616065,,0.0,0.0
True Story,0.0,,NBC,2020,0.0016886756746691287,0.8187541800341077,,normal,,0.6735924133173276,0.7851069463580109,,0.0,0.0
True: Wonderful Wishes,0.0,,NETFLIX,2018,0.0005273890679307087,0.8620943952802359,,normal,,0.6767393737167572,0.7839311914616065,,0.0,0.0
Trust,0.0,canceled,FX,2017,0.0061480006547705145,0.84070796460177,1.0,normal,18+,0.7402597402597403,0.7659574468085106,2018.0,0.0,0.0
Truth Be Told,0.0,renewed,APPLE,2020,0.0008072038614138366,0.7256637168141593,1.0,short,,0.7781202041091305,0.6935796338961883,,0.0,0.0
Trying,0.0,,APPLE,2019,6.46326053197506e-05,0.7751659292035399,,normal,,0.7035616844528801,0.7720916238462437,,0.0,0.0
Tuca & Bertie,0.0,canceled,NETFLIX,2018,0.005850712322763755,0.84070796460177,1.0,short,16+,0.7272727272727273,1.0,2019.0,0.0,0.0
Turn,0.0,canceled,AMC,2014,0.01142222760280531,0.7146017232853451,,normal,,0.6892651015190236,0.7641820713795336,,0.0,0.0
Turner & Hooch,0.0,,DISNEY,2020,0.001955722731824994,0.994100294985251,,normal,,0.7057116735836918,0.7735539873982731,,0.0,0.0
Turn Up Charlie,0.0,,NETFLIX,2018,0.006513061199390613,0.756637168141593,1.0,short,,0.6883116883116883,0.3829787234042553,2019.0,0.0,0.0
Turn: Washington's Spies,0.0,end,AMC,2017,0.00695455494226154,0.8849557522123894,4.0,normal,16+,0.8181818181818181,0.7978723404255319,2014.0,0.0,0.0
Twice Upon a Time,0.0,,NETFLIX,2019,0.003606346979169341,0.9183623408073517,,normal,,0.5844155844155844,0.7963734302861838,2019.0,0.0,0.0
Twin Peaks,0.0,canceled,SHOWTIME,2016,0.05648391698272047,0.8230088495575223,3.0,normal,18+,0.9090909090909092,0.8829787234042553,1990.0,1.0,17.0
Two Sentence Horror Stories,0.0,renewed,THE CW,2020,0.0008782239436412343,0.6349557522123894,1.0,short,,0.4805194805194805,0.8871996260405322,2019.0,0.0,0.0
Typewriter,0.0,,NETFLIX,2019,0.0015122080923053206,0.7964601769911506,1.0,normal,18+,0.6103896103896104,0.574468085106383,2019.0,0.0,0.0
Tyrant,0.0,canceled,FX,2016,0.013543399765980168,0.8539823008849559,3.0,normal,18+,0.7792207792207793,0.574468085106383,2014.0,0.0,2.0
Ultimate Beastmaster,0.0,renewed,NETFLIX,2018,0.007912676478408596,0.8783185840707965,3.0,normal,7+,0.7142857142857143,0.8642748133338024,2017.0,0.0,0.0
Ultimate Surfer,0.0,,ABC,2020,4.9006743732116865e-05,0.7804394263045469,,normal,,0.7066758799695799,0.769928953876054,,0.0,0.0
Ultraman,0.0,renewed,NETFLIX,2020,0.0025125519334351287,0.8738938053097345,1.0,short,16+,0.6623376623376623,0.7811986103877683,2019.0,0.0,0.0
Ultramarine Magmell,0.0,,NETFLIX,2019,0.002812438561133134,0.7942477876106196,1.0,short,,0.8254324523659958,0.7449891747992159,,0.0,0.0
Unauthorized Living,0.0,,NETFLIX,2019,0.0077455325515020665,0.8909225061318173,,normal,18+,0.7402597402597403,0.5604864234911459,2018.0,0.0,0.0
Unbelievable,0.0,end,NETFLIX,2019,0.03349181493552329,0.9800884955752213,1.0,normal,18+,0.8571428571428572,0.9680851063829787,2019.0,0.0,1.0
Unbreakable Kimmy Schmidt,0.0,end,NETFLIX,2018,0.04937925885748698,0.9381638266584325,,normal,16+,0.7532467532467532,0.9574468085106383,2015.0,0.0,18.0
Uncle Buck,0.0,canceled,ABC,2016,0.000620992670207855,0.7345132743362832,1.0,short,,0.7737922507077677,0.689582643048228,,0.0,0.0
Undateable,0.0,canceled,NBC,2015,0.005364397979218831,0.7676991150442479,3.0,short,,0.8210085763350209,0.7347151801724174,,0.0,0.0
Undercover,0.0,,NETFLIX,2020,0.002207252189713694,0.8849557522123894,1.0,normal,7+,0.9220779220779222,0.9473522776129187,2011.0,0.0,0.0
Undercover Boss,0.0,renewed,CBS,2020,0.0002078636552997004,0.6415929203539823,6.0,normal,7+,0.5194805194805194,0.9273394463111556,2010.0,2.0,7.0
Under the Dome,0.0,canceled,CBS,2014,0.010485282704147706,0.7844500299838064,,normal,,0.6855292932827874,0.7654566833389773,,0.0,0.0
Undone,0.0,renewed,AMAZON,2020,0.004652681484458294,0.9579646017699116,1.0,short,18+,0.8311688311688311,1.0,2019.0,0.0,0.0
Unforgettable,0.0,canceled,CBS,2013,0.019468813089867254,0.7367256637168142,4.0,normal,,0.7891776584061457,0.7046299426686385,,0.0,0.0
Unit 42,0.0,,NETFLIX,2019,0.0012125379892482524,0.8075221238938054,2.0,normal,7+,0.6753246753246753,0.633896464014936,2017.0,0.0,0.0
United We Fall,0.0,canceled,ABC,2020,6.0193850180538245e-05,0.5109532732735853,0.0,short,,0.7709391500523687,0.6851151008401226,,0.0,0.0
Unorthodox,0.0,,NETFLIX,2019,0.0011582649648505601,0.8756613964508451,,normal,18+,0.8181818181818181,0.9361702127659575,2020.0,0.0,0.0
UnREAL,0.0,end,HULU,2018,0.03970975304931652,0.920353982300885,4.0,normal,18+,0.7792207792207793,0.8085106382978723,2015.0,0.0,2.0
Unrelated,0.0,canceled,FREEF,2019,0.004946873891550187,0.8473450861497634,,normal,,0.7008752845723489,0.7738082535237886,,0.0,0.0
Unsolved: The Murders of Tupac and the Notorious B.I.G.,0.0,canceled,USA,2017,0.008529606189339902,0.8384955752212391,,normal,,0.7261666628113864,0.7759478702742305,,0.0,0.0
Unstoppable,0.0,,NETFLIX,2019,6.622032545157614e-05,0.7659807338973276,,normal,18+,0.7012987012987013,0.8650636548556876,2020.0,0.0,0.0
untitled 1980s L.A. Lakers drama,0.0,,HBO,2020,0.00023990930215840424,0.8838114379204522,,normal,,0.6849914150086759,0.7723353696119545,,0.0,0.0
untitled Alicia Keys musical drama series,0.0,,SHOWTIME,2020,6.0789292943115515e-05,0.7227139009044169,,normal,,0.682652925524311,0.7827806203204404,,0.0,0.0
untitled Brie Larson CIA drama series,0.0,,APPLE,2020,2.4191707610164002e-05,0.7972752895331001,,normal,,0.7079247477315391,0.7729781281338444,,0.0,0.0
untitled Damien Chazelle drama series,0.0,,APPLE,2020,2.4191707610164002e-05,0.7972752895331001,,normal,,0.7079247477315391,0.7729781281338444,,0.0,0.0
Untitled David O. Russell crime drama,0.0,canceled,AMAZON,2017,0.0004085355843695812,0.7646965548909541,,normal,,0.6989766846273027,0.7691415099401749,,0.0,0.0
untitled Downs/Aniello comedy,0.0,,HBO,2020,0.00023990930215840424,0.8838114379204522,,normal,,0.6849914150086759,0.7723353696119545,,0.0,0.0
untitled Halo series (Spielberg),0.0,delayed,SHOWTIME,2017,0.000501831966555713,0.6629793849927068,,normal,,0.6800124435854139,0.7828505103264509,,0.0,0.0
untitled Michael Che sketch series,0.0,,HBO,2020,0.00023990930215840424,0.8838114379204522,,normal,,0.6849914150086759,0.7723353696119545,,0.0,0.0
untitled Star Wars series (Cassian Andor),0.0,,DISNEY,2020,0.001955722731824994,0.994100294985251,,normal,,0.7057116735836918,0.7735539873982731,,0.0,0.0
untitled Star Wars series (Obi-Wan Kenobi),0.0,delayed,DISNEY,2020,0.0003796018732577222,0.7489520762616835,,normal,,0.7155552113840655,0.776595378583338,,0.0,0.0
untitled Tracy Oliver/Amy Poehler comedy,0.0,,AMAZON,2020,2.9952575329644325e-05,0.8237557051392269,,normal,,0.7074203518171642,0.77120253174704,,0.0,0.0
Untitled Trump election miniseries,0.0,canceled,HBO,2017,0.0029555303256938634,0.5342920117037311,,normal,,0.6755387855976621,0.7708593741043335,,0.0,0.0
Us & Them,0.0,canceled,FOX,2013,6.235909658991012e-05,0.4026548672566372,1.0,short,,0.7970011361481754,0.7140071439262861,,0.0,0.0
Utopia,0.0,canceled,FOX,2014,0.021817888919394804,0.9424778761061947,2.0,normal,,0.7966556481298344,0.7135866168271573,,0.0,0.0
Utopia Falls,0.0,,HULU,2019,0.0009295011306044756,0.8599464178492484,,normal,7+,0.4025974025974027,0.39361702127659576,2020.0,0.0,0.0
Vagabond,0.0,,NETFLIX,2019,0.00301294037864097,0.9889380530973454,1.0,long,,0.8441558441558442,0.8346235050273509,2019.0,0.0,0.0
Vagrant Queen,0.0,,SYFY,2019,0.0002793796358121858,0.8456533057038617,,normal,,0.6883307093108132,0.7807030436052613,,0.0,0.0
Valeria,0.0,,NETFLIX,2019,9.796097176208399e-05,0.574442970681683,,short,,0.5714285714285715,0.8533148518336723,2020.0,0.0,0.0
Valor,0.0,canceled,THE CW,2017,0.006383362939469238,0.7721238938053099,1.0,normal,16+,0.5324675324675325,0.1702127659574468,2017.0,0.0,0.0
Vampire in the Garden,0.0,,NETFLIX,2020,8.949685158737103e-05,0.7617994100294987,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Vampires,0.0,,NETFLIX,2019,4.168413291645068e-05,0.8754791729803304,,normal,18+,0.4675324675324676,0.41205433070257663,2020.0,0.0,0.0
Van Helsing,0.0,end,SYFY,2020,0.04397442237721537,0.7765486725663718,4.0,normal,16+,0.5714285714285715,0.8780949086749388,2016.0,0.0,0.0
Vanity Fair,0.0,end,AMAZON,2018,0.0018575648946001352,0.7544247787610621,1.0,normal,,0.7142857142857143,0.8723404255319149,2018.0,0.0,0.0
Veep,0.0,end,HBO,2018,0.0207709922804635,0.7920353982300885,7.0,short,18+,0.8441558441558442,0.925531914893617,2012.0,17.0,70.0
Veronica Mars,1.0,renewed_but,HULU,2019,0.0505691133662393,0.9026548672566372,4.0,normal,16+,0.8441558441558442,0.9148936170212766,2004.0,0.0,0.0
Vice,1.0,renewed_but,SHOWTIME,2019,0.0014336096476451213,0.8517699115044248,6.0,short,,0.8192424392354231,0.7945787627550931,,2.0,12.0
Vice News Tonight,0.0,canceled,HBO,2016,0.00017841630413224286,0.6946902654867257,3.0,short,,0.8084438014136837,0.7240717213664379,,0.0,0.0
Vice Principals,0.0,end,HBO,2017,0.008185064476707579,0.8030973451327436,2.0,short,,0.8079354346658018,0.7233756612941087,,0.0,1.0
Victim Number 8,0.0,,NETFLIX,2019,0.001172913979956747,0.8849557522123894,1.0,normal,,0.6883116883116883,0.5416327389456675,2018.0,0.0,0.0
Vida,0.0,canceled,STRZ,2019,0.002804210624777521,0.7986725663716815,2.0,short,,0.8382369546699727,0.747766950653787,,0.0,0.0
Videos After Dark,0.0,,ABC,2018,1.4290626301854403e-05,0.5088495575221239,1.0,short,,0.7732722600322208,0.688253926634514,,0.0,0.0
Video Synchronicity,0.0,delayed,HBO,2015,0.0029719662535026034,0.7406298791025824,,normal,,0.6722247706626686,0.7689131581541501,,0.0,0.0
Vikings: Valhalla,0.0,,NETFLIX,2020,0.0016346888641954565,0.6666666666666667,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Vinyl,0.0,canceled,HBO,2016,0.014436996959127943,0.8561946902654868,1.0,normal,,0.8109601873591794,0.7264283969667513,,0.0,2.0
Violet Evergarden,0.0,canceled,NETFLIX,2017,0.024044628326792845,0.9712389380530976,1.0,short,16+,0.8571428571428572,0.8403371197758988,2018.0,0.0,0.0
Virgin River,0.0,renewed,NETFLIX,2020,0.016499471796473507,0.8653508490948144,,normal,16+,0.7402597402597403,0.7545692842713375,2019.0,0.0,0.0
Voltron: Legendary Defender,0.0,end,NETFLIX,2018,0.010093512661927952,0.8915929203539823,8.0,short,7+,0.8181818181818181,1.0,2016.0,0.0,0.0
V Wars,0.0,canceled,NETFLIX,2019,0.006576719443826146,0.7972924886585205,1.0,normal,18+,0.5584415584415584,0.4887365377428262,2019.0,0.0,0.0
Wakfu,0.0,canceled,NETFLIX,2017,0.010035267533515848,0.9181415929203541,3.0,short,7+,0.8311688311688311,0.8188782160623078,2008.0,0.0,0.0
Walker,0.0,,THE CW,2020,0.000251168583487138,0.7324588810483991,,normal,,0.6932859108425535,0.7785626231730607,,0.0,0.0
Wall of Fame,0.0,canceled,NBC,2013,0.006635397621520124,0.7382005899705016,,normal,,0.6673124433018987,0.7662192742482763,,0.0,0.0
Wanderlust,0.0,,NETFLIX,2018,0.00408170600630693,0.6415929203539823,1.0,normal,16+,0.6753246753246753,0.7127659574468085,2018.0,0.0,0.0
Wanted,0.0,,NETFLIX,2018,0.003497522525058397,0.8606194690265487,3.0,normal,16+,0.7662337662337663,0.9025988644265376,2016.0,0.0,0.0
Warehouse 13,0.0,end,SYFY,2013,0.015886845954843354,0.7610619469026549,5.0,normal,,0.8091415722526134,0.8314099223050947,,0.0,1.0
Warrior Nun,0.0,renewed,NETFLIX,2020,0.00032784923847046496,0.6909461550437884,,normal,,0.7841573316234919,0.7840439039714098,,0.0,0.0
